Date,Rented_Bike_Count,Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point_temperature,Solar_Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning_Day,is_Holiday_WorkingDay,is_clear_weather,is_rainy_weather,is_snowy_weather,Month,Day,Weekday,DayOfYear
2018-01-02,293.0,12.0,0.9,29.0,1.9,1761.0,-15.1,0.88,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,2,1,2
2018-01-02,273.0,13.0,1.5,23.0,3.6,1970.0,-17.4,0.95,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,2,1,2
2018-01-02,302.0,14.0,1.7,20.0,4.3999999999999995,1995.0,-18.9,0.91,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,2,1,2
2018-01-02,295.0,15.0,1.5,22.0,3.0,1998.0,-17.9,0.76,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,2,1,2
2018-01-02,320.0,16.0,1.3,23.0,2.9,2000.0,-17.6,0.51,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,2,1,2
2018-01-02,373.0,17.0,0.3,27.0,2.6,2000.0,-16.5,0.18,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,2,1,2
2018-01-02,675.0,18.0,-0.8,24.0,2.3,2000.0,-18.9,0.01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,2,1,2
2018-01-02,403.0,19.0,-1.3,28.0,2.4,2000.0,-17.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,2,1,2
2018-01-02,364.0,20.0,-1.9,26.0,2.2,2000.0,-18.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,2,1,2
2018-01-02,304.0,21.0,-2.6,28.0,2.0,2000.0,-18.6,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,2,1,2
2018-01-02,273.0,22.0,-3.4,33.0,2.4,2000.0,-17.4,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,2,1,2
2018-01-02,186.0,23.0,-3.8,35.0,2.3,2000.0,-17.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,2,1,2
2018-01-03,160.0,0.0,-4.3,38.0,1.4,2000.0,-16.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,130.0,1.0,-5.0,42.0,1.2,1993.0,-15.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,110.0,2.0,-5.5,43.0,2.0,2000.0,-16.1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,67.0,3.0,-6.1,45.0,1.3,1999.0,-16.1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,43.0,4.0,-6.1,45.0,2.3,2000.0,-16.1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,67.0,5.0,-6.4,47.0,2.4,1981.0,-15.8,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,137.0,6.0,-6.7,48.0,2.4,1991.0,-15.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,308.0,7.0,-6.9,48.0,2.4,1974.0,-16.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,670.0,8.0,-7.0,49.0,1.5,1971.0,-15.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,342.0,9.0,-6.8,44.0,1.7,1858.0,-17.0,0.16,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,213.0,10.0,-5.6,38.0,2.9,1752.0,-17.6,0.55,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,267.0,11.0,-4.5,36.0,3.2,1736.0,-17.3,0.77,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,297.0,12.0,-3.4,32.0,3.1,1706.0,-17.7,1.02,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,279.0,13.0,-2.2,31.0,2.3,1910.0,-17.0,1.13,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,270.0,14.0,-1.5,30.0,2.8,1903.0,-16.8,1.1,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,286.0,15.0,-1.1,29.0,2.8,1976.0,-16.9,0.96,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,299.0,16.0,-0.4,30.0,2.0,2000.0,-15.9,0.62,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,382.0,17.0,-1.9,35.0,1.8,2000.0,-15.3,0.25,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,637.0,18.0,-3.1,39.0,2.1,2000.0,-15.1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,431.0,19.0,-3.7,41.0,2.0,2000.0,-15.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,294.0,20.0,-3.9,44.0,2.5,2000.0,-14.3,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,335.0,21.0,-4.3,47.0,2.8,1997.0,-13.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,291.0,22.0,-5.2,53.0,1.3,1969.0,-13.3,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-03,197.0,23.0,-5.9,54.0,0.8,1968.0,-13.7,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,3,2,3
2018-01-04,159.0,0.0,-6.3,54.0,1.4,1990.0,-14.1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,150.0,1.0,-6.9,56.0,2.3,1994.0,-14.2,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,123.0,2.0,-7.3,57.0,2.0,1978.0,-14.3,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,57.0,3.0,-7.4,54.0,1.7,1968.0,-15.1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,38.0,4.0,-7.5,55.0,1.3,1984.0,-15.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,66.0,5.0,-7.6,49.0,1.3,2000.0,-16.4,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,120.0,6.0,-7.6,47.0,2.3,2000.0,-16.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,302.0,7.0,-8.1,51.0,0.5,1987.0,-16.4,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,646.0,8.0,-8.6,55.0,0.6,1984.0,-16.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,340.0,9.0,-7.9,48.0,1.2,1926.0,-17.0,0.14,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,197.0,10.0,-6.4,43.0,1.0,1872.0,-16.9,0.43,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,264.0,11.0,-4.4,40.0,0.8,1671.0,-16.0,0.69,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,290.0,12.0,-2.9,33.0,0.9,1813.0,-16.9,0.92,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,284.0,13.0,-2.0,32.0,1.0,1864.0,-16.5,0.91,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,262.0,14.0,-0.8,32.0,1.4,1846.0,-15.4,0.78,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,281.0,15.0,-1.2,31.0,0.8,1732.0,-16.2,0.47,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,309.0,16.0,-1.4,34.0,1.8,1719.0,-15.2,0.3,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,397.0,17.0,-2.1,37.0,1.4,1591.0,-14.8,0.09,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,603.0,18.0,-2.6,38.0,1.4,1604.0,-14.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,417.0,19.0,-2.7,39.0,1.4,1616.0,-14.7,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,311.0,20.0,-2.8,39.0,1.7,1702.0,-14.8,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,310.0,21.0,-3.1,41.0,2.0,1742.0,-14.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,306.0,22.0,-3.6,46.0,1.3,1689.0,-13.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-04,221.0,23.0,-4.0,48.0,1.5,1536.0,-13.4,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,4,3,4
2018-01-05,202.0,0.0,-4.7,52.0,1.8,1611.0,-13.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,170.0,1.0,-5.1,51.0,1.5,1550.0,-13.6,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,118.0,2.0,-5.3,52.0,1.6,1481.0,-13.6,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,67.0,3.0,-5.5,56.0,1.1,1453.0,-12.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,47.0,4.0,-5.1,55.0,1.7,1266.0,-12.7,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,75.0,5.0,-5.1,55.0,1.5,1452.0,-12.7,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,123.0,6.0,-5.1,54.0,1.3,1346.0,-12.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,327.0,7.0,-5.3,53.0,1.1,1300.0,-13.4,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,665.0,8.0,-5.3,51.0,1.0,1319.0,-13.8,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,354.0,9.0,-4.7,49.0,1.2,1550.0,-13.8,0.12,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,232.0,10.0,-3.3,50.0,1.3,1407.0,-12.2,0.4,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,308.0,11.0,-0.7,45.0,1.5,1429.0,-11.1,0.76,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,362.0,12.0,-0.3,45.0,2.2,1066.0,-10.8,1.01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,312.0,13.0,0.9,43.0,2.0,1112.0,-10.2,0.98,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,343.0,14.0,1.4,41.0,2.0,1003.0,-10.4,0.99,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,333.0,15.0,1.5,34.0,2.8,1776.0,-12.6,0.84,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,329.0,16.0,1.0,34.0,2.9,2000.0,-13.1,0.61,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,446.0,17.0,-0.6,45.0,3.3,1827.0,-11.0,0.24,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,635.0,18.0,-1.8,44.0,2.2,1709.0,-12.4,0.01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,443.0,19.0,-2.5,49.0,0.6,1436.0,-11.7,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,322.0,20.0,-3.4,51.0,1.1,1391.0,-12.1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,284.0,21.0,-3.5,53.0,0.9,1353.0,-11.7,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,281.0,22.0,-3.8,53.0,1.3,1300.0,-12.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-05,189.0,23.0,-3.6,50.0,1.9,1284.0,-12.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,5,4,5
2018-01-06,184.0,0.0,-4.3,52.0,1.6,1247.0,-12.7,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,222.0,1.0,-4.8,54.0,1.2,1219.0,-12.7,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,176.0,2.0,-5.5,56.0,1.4,1285.0,-12.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,103.0,3.0,-5.6,56.0,1.0,1367.0,-13.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,61.0,4.0,-5.9,61.0,1.1,1260.0,-12.2,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,48.0,5.0,-6.1,64.0,1.0,1231.0,-11.8,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,69.0,6.0,-6.5,67.0,0.7,1175.0,-11.6,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,105.0,7.0,-6.6,65.0,1.0,1320.0,-12.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,186.0,8.0,-6.5,62.0,1.1,1503.0,-12.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,221.0,9.0,-5.8,49.0,1.4,1728.0,-14.8,0.16,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,204.0,10.0,-3.5,39.0,2.0,1946.0,-15.4,0.54,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,245.0,11.0,-1.6,35.0,2.1,1812.0,-15.1,0.87,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,283.0,12.0,0.0,35.0,2.3,1672.0,-13.6,1.07,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,356.0,13.0,0.9,28.0,2.4,1895.0,-15.6,1.18,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,370.0,14.0,1.8,29.0,2.0,1693.0,-14.3,1.14,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,373.0,15.0,2.3,27.0,2.2,1877.0,-14.8,0.92,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,352.0,16.0,2.7,27.0,2.2,1811.0,-14.4,0.64,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,354.0,17.0,1.1,31.0,1.7,1989.0,-14.1,0.26,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,271.0,18.0,-0.6,37.0,1.6,1797.0,-13.5,0.01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,207.0,19.0,-1.2,37.0,1.2,1663.0,-14.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,189.0,20.0,-2.1,41.0,1.1,1578.0,-13.6,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,214.0,21.0,-2.5,47.0,0.8,1495.0,-12.2,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,218.0,22.0,-2.6,47.0,1.6,1492.0,-12.3,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-06,169.0,23.0,-3.2,50.0,0.8,1429.0,-12.1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,6,5,6
2018-01-07,192.0,0.0,-3.8,48.0,0.7,1574.0,-13.2,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,162.0,1.0,-3.9,51.0,0.2,1535.0,-12.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,128.0,2.0,-4.4,53.0,0.3,1594.0,-12.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,102.0,3.0,-4.8,56.0,0.6,1505.0,-12.2,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,62.0,4.0,-5.1,60.0,0.7,1377.0,-11.6,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,40.0,5.0,-5.6,58.0,0.7,1350.0,-12.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,38.0,6.0,-5.5,52.0,0.7,1503.0,-13.8,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,60.0,7.0,-5.6,58.0,0.9,1368.0,-12.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,122.0,8.0,-5.3,53.0,1.1,1411.0,-13.4,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,143.0,9.0,-3.8,49.0,1.6,1371.0,-12.9,0.18,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,179.0,10.0,-1.8,40.0,1.8,1555.0,-13.6,0.48,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,214.0,11.0,0.5,35.0,1.4,1558.0,-13.2,0.75,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,278.0,12.0,1.1,34.0,0.9,1455.0,-13.0,0.6,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,265.0,13.0,1.4,34.0,0.8,1394.0,-12.7,0.5,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,331.0,14.0,1.9,32.0,0.7,1368.0,-13.0,0.41,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,368.0,15.0,2.7,31.0,0.9,1603.0,-12.7,0.43,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,333.0,16.0,2.6,32.0,1.0,1381.0,-12.4,0.27,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,349.0,17.0,2.3,33.0,0.2,1515.0,-12.3,0.13,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,270.0,18.0,1.8,34.0,1.2,1518.0,-12.4,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,246.0,19.0,1.6,35.0,1.0,1419.0,-12.2,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,233.0,20.0,1.3,38.0,0.4,1386.0,-11.4,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,236.0,21.0,1.2,39.0,0.6,1378.0,-11.2,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,214.0,22.0,1.1,40.0,0.5,1305.0,-11.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-07,149.0,23.0,1.1,39.0,0.6,1422.0,-11.3,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,7,6,7
2018-01-08,149.0,0.0,0.9,42.0,1.1,1271.0,-10.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,109.0,1.0,0.9,42.0,0.2,1333.0,-10.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,77.0,2.0,0.8,42.0,0.5,1275.0,-10.6,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,53.0,3.0,0.9,43.0,0.4,1261.0,-10.2,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,46.0,4.0,1.0,43.0,0.8,1253.0,-10.2,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,67.0,5.0,0.8,42.0,1.0,1394.0,-10.6,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,159.0,6.0,0.8,45.0,0.7,1268.0,-9.8,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,374.0,7.0,0.7,44.0,0.8,1357.0,-10.1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,701.0,8.0,0.7,45.0,0.7,1339.0,-9.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,387.0,9.0,0.8,47.0,0.9,1070.0,-9.2,0.05,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,253.0,10.0,1.3,43.0,0.8,971.0,-9.9,0.16,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,278.0,11.0,1.7,37.0,0.6,1062.0,-11.4,0.23,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,356.0,12.0,2.7,33.0,2.7,1281.0,-12.0,0.6,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,303.0,13.0,3.0,32.0,1.6,1518.0,-12.1,0.38,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,349.0,14.0,3.4,31.0,1.4,1267.0,-12.1,0.36,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,318.0,15.0,3.9,33.0,1.8,1293.0,-10.9,0.39,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,353.0,16.0,3.5,36.0,1.7,1702.0,-10.2,0.16,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,385.0,17.0,2.7,50.0,2.8,1957.0,-6.7,0.06,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,316.0,18.0,1.5,70.0,2.5,638.0,-3.3,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,127.0,19.0,0.9,88.0,1.6,290.0,-0.8,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,144.0,20.0,1.0,89.0,1.9,407.0,-0.6,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,146.0,21.0,0.7,77.0,4.3999999999999995,692.0,-2.8,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,149.0,22.0,0.1,68.0,4.3999999999999995,740.0,-5.1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-08,112.0,23.0,-0.6,62.0,4.2,936.0,-6.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,8,0,8
2018-01-09,100.0,0.0,-1.2,67.0,4.3999999999999995,983.0,-6.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,107.0,1.0,-1.9,69.0,4.3999999999999995,791.0,-6.8,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,75.0,2.0,-2.9,66.0,3.3,1515.0,-8.3,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,52.0,3.0,-3.4,67.0,3.2,1420.0,-8.6,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,38.0,4.0,-4.3,59.0,4.3999999999999995,1451.0,-11.1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,52.0,5.0,-5.1,48.0,3.2,1821.0,-14.4,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,126.0,6.0,-5.6,52.0,3.7,1785.0,-13.9,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,245.0,7.0,-5.9,57.0,3.1,1686.0,-13.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,554.0,8.0,-6.0,64.0,3.2,1384.0,-11.7,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,320.0,9.0,-6.0,61.0,2.5,1547.0,-12.3,0.13,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,190.0,10.0,-4.8,57.0,3.0,1559.0,-12.0,0.47,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,247.0,11.0,-3.9,51.0,4.3999999999999995,1746.0,-12.5,0.73,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,262.0,12.0,-2.7,45.0,2.4,1707.0,-13.0,1.05,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,265.0,13.0,-2.6,45.0,4.0,1663.0,-12.9,1.11,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,265.0,14.0,-1.8,45.0,3.7,1922.0,-12.1,1.06,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,257.0,15.0,-2.4,51.0,4.3999999999999995,1458.0,-11.1,0.46,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,262.0,16.0,-2.4,56.0,3.3,1541.0,-9.9,0.35,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,332.0,17.0,-2.9,66.0,3.6,743.0,-8.3,0.23,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,558.0,18.0,-3.8,58.0,1.7,1996.0,-10.8,0.01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,364.0,19.0,-4.5,57.0,0.6,2000.0,-11.7,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
2018-01-09,302.0,20.0,-4.9,59.0,0.6,1992.0,-11.6,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,9,1,9
